id,belongs_to_collection,budget,popularity,revenue,release_year,release_day,outcome,en,EUR + AUS,ASIA + AFRICA,AMERICA,Paramount Pictures,other_companies,Warner Bros.,Universal Pictures,Twentieth Century Fox Film Corporation,Thriller,Romance,Action,Drama,Comedy,Friday,Monday,Saturday,Thursday,Tuesday,Wednesday,budget_year_ratio
1401,1,9238984,9.206356,21890845,1996,Saturday,TRUE,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2
1402,0,5000000,1.564774,4710749,1998,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
1403,0,20000000,9.502332,11341016,2004,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
1404,0,11571374,1.322781,1261947,2012,Thursday,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2
1405,0,22000000,13.966833,12000000,1977,Friday,FALSE,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,3
1406,0,18000000,4.19356,62000000,2013,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3
1407,0,12500000,9.543004,49002684,2014,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
1408,0,20000000,1.057387,8178569,1982,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
1409,0,4000000,12.410427,13275000,1959,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1410,0,14000000,5.355452,35856053,1981,Sunday,TRUE,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
1411,1,360000,1.345165,36000000,1967,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1412,0,25000000,10.932786,15502112,1985,Friday,FALSE,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1413,0,48000000,8.781588,90383208,2000,Thursday,FALSE,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5
1414,0,16400000,19.905716,235860116,1989,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1415,0,18000000,11.720358,5887457,1994,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3
1416,0,2389721,8.513889,596349,1949,Wednesday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1417,0,700000,9.47666,7830611,1994,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1418,0,20000000,11.11946,24145613,2010,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1419,0,15000000,12.860385,24769466,1996,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
1420,0,10000000,7.676017,66821036,2010,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1421,1,185000000,123.167259,1004558444,2008,Wednesday,TRUE,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,5
1422,0,28000000,5.715737,77516304,2001,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
1423,0,20000000,9.059459,7237794,1989,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
1424,0,1900000,1.075939,2070806,2000,Thursday,FALSE,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1
1425,0,25000000,8.383246,24902723,2015,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
1426,0,8500000,10.990614,770706,2014,Thursday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1427,1,60000,14.838386,248000000,1999,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1428,0,180000,7.523517,900000,1997,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1429,0,16000000,3.859495,81452156,1995,Friday,TRUE,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3
1430,0,11000000,7.715908,13276953,2001,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1431,0,13787983,0.000308,1878561,1985,Friday,FALSE,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
1432,0,2153912,0.334881,4864560,2014,Thursday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1433,0,60000000,11.131917,159330280,1997,Friday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,5
1434,0,3000000,6.09018,9012000,1948,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1435,0,24584713,1.437622,1718328,1993,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
1436,0,41000000,12.929653,91636986,2009,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
1437,0,1082333,0.326486,457163,1972,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1438,0,7000000,12.61469,60611975,1996,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
1439,0,20000000,0.69162,2297493,1981,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1440,0,5000000,5.147819,42000000,1996,Sunday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1441,0,521873,1.668794,1013926,2016,Friday,FALSE,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1442,0,34000000,228.032744,224511319,2017,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
1443,0,40000000,6.586401,5000000,1990,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
1444,0,21749519,5.860319,21621000,1992,Friday,FALSE,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,3
1445,0,50000000,10.563152,120081841,2011,Thursday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,5
1446,0,20000000,18.006896,117760134,2007,Thursday,TRUE,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3
1447,0,21749519,9.968395,7286388,1992,Wednesday,FALSE,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
1448,1,3837625,0.749665,3867000,2010,Tuesday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1449,0,42000000,10.174298,89162162,2011,Friday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
1450,0,13787983,1.210627,7218340,1985,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
1451,0,4760148,10.847383,5800000,1959,Tuesday,FALSE,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1452,0,20000000,4.444724,17432163,2003,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
1453,0,120000000,5.458387,48668907,2010,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,5
1454,0,45000000,9.875573,56070433,2005,Friday,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,5
1455,0,15000000,7.390012,42724017,1986,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3
1456,0,50000000,6.572049,8342132,2005,Saturday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5
1457,0,40438564,11.485473,101191884,2003,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4
1458,0,5000000,1.629796,2091037,1982,Friday,FALSE,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1459,1,152000000,146.161786,369907963,2017,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
1460,0,4558412,5.435993,5101756,2009,Friday,FALSE,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1461,1,120000000,10.246549,242688965,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
1462,0,3347850,2.906503,1248748,2011,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1463,0,4437508,3.779077,2804874,2012,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
1464,1,13787983,5.773277,85313124,1985,Friday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2
1465,0,94000000,5.310558,54744738,2001,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
1466,1,40000000,9.832342,51070807,2011,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
1467,0,120000000,17.246484,167977596,2015,Wednesday,FALSE,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
1468,0,4838123,9.590695,27634716,1974,Sunday,TRUE,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1469,1,45000000,7.288046,124914842,2003,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5
1470,0,14000000,6.892056,39673161,1991,Friday,TRUE,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,3
1471,0,8000000,11.23915,10848783,2009,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1472,0,10000000,6.452069,3665069,2011,Saturday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2
1473,0,5200000,1.891138,13000000,1998,Saturday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
1474,0,4000000,10.067238,1440000,2017,Thursday,FALSE,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1475,0,3900000,0.562097,4900000,2000,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1476,1,5500000,1.250293,47000000,2013,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
1477,0,25000000,6.710598,34100000,2010,Friday,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
1478,1,40000000,13.043999,244527583,1990,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4
1479,1,63000000,8.863776,920100000,1993,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
1480,1,5000000,5.957998,23507567,2016,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1481,0,2000000,2.812182,120620,2004,Sunday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1482,0,21749519,9.64078,46434570,1992,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1483,0,38000000,6.456233,122417389,1997,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
1484,0,9714750,5.66966,26079312,1979,Friday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1485,1,30000000,9.128905,25480490,1997,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
1486,0,48000000,7.198455,20915465,1993,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
1487,0,50000000,17.887943,83719388,2014,Wednesday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5
1488,1,6400000,19.293562,78371200,1984,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2
1489,0,750000,1.500013,4000000,2005,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1490,0,9000000,9.202416,18663238,2011,Thursday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1491,0,1000000,2.709403,6933459,1993,Wednesday,TRUE,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1492,0,17820000,9.482248,14054361,2004,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1493,0,50000000,12.508518,16671505,1994,Friday,FALSE,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,5
1494,0,2,2.466066,1,1995,Thursday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1495,0,30500000,1.528202,88658655,2016,Thursday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4
1496,0,1300000,0.044561,639000,2006,Wednesday,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1497,1,130000000,14.89499,276572938,2012,Wednesday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5
1498,0,290000,0.140491,596000,2028,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1499,1,190000000,27.275687,1506249360,2015,Wednesday,TRUE,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5
1500,0,2600000,13.233262,119500000,1974,Thursday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1501,0,250000,8.168456,2500000,1921,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1502,0,3000000,8.851646,27200000,1957,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1503,0,39128334,4.290624,14631377,2009,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
1504,0,3775000,0.371679,1486992,2001,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1505,0,18393790,2.345336,8533973,1990,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1506,0,16000000,7.108555,76514050,2009,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
1507,1,42578211,11.443544,7900000,2006,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
1508,0,30946963,11.002046,7025496,1995,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
1509,0,13400000,1.223071,16700000,2010,Wednesday,FALSE,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2
1510,0,65000000,17.015539,262797249,1995,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
1511,0,35000000,7.79014,74558115,2001,Friday,TRUE,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4
1512,0,5000000,14.970485,9114264,2013,Monday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1513,0,1070000,0.170074,570000,1998,Thursday,FALSE,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1514,0,35000000,6.966505,17508518,2014,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4
1515,0,14600000,12.989627,70906973,1993,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3
1516,0,5000000,12.158424,110000000,2000,Thursday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2
1517,0,18000000,6.971611,5602431,2010,Tuesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
1518,0,6000000,11.186981,1305195,2016,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
1519,1,97000000,54.581997,616801808,2017,Tuesday,TRUE,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,5
1520,0,11000000,10.3919,10032765,1993,Friday,FALSE,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
1521,1,11000000,23.37742,104931801,1979,Friday,TRUE,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2
1522,0,2500000,11.591462,11403529,1963,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1523,0,5000000,5.830675,19905359,1981,Tuesday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
1524,0,2159280,8.651053,15298355,2013,Friday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1525,1,7000000,5.552946,8349430,1995,Friday,FALSE,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1526,0,10831173,4.480723,10654385,2011,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1527,0,13360000,8.717661,2000000,2015,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
1528,0,55000000,13.776068,95000000,2013,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5
1529,1,5000000,6.370495,34725000,1983,Friday,TRUE,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1530,1,3500000,14.38601,66995253,2009,Friday,TRUE,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1531,0,5,0.00188,135,1999,Friday,TRUE,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1532,0,3500000,0.556435,9247881,1998,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1533,0,30000000,10.596719,42886719,2005,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
1534,0,2500,0.404753,15425,2007,Monday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1535,0,3800000,8.070589,4307000,1948,Saturday,FALSE,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1536,0,18393790,10.274376,33461269,1990,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3
1537,0,4000000,7.274237,10785801,2008,Saturday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1538,0,135000000,11.72545,163794509,2006,Thursday,FALSE,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5
1539,0,14309308,5.337351,2293798,2012,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
1540,1,200000000,20.818907,435000000,2003,Wednesday,TRUE,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
1541,0,13787983,11.106754,14393902,1985,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
1542,0,12088192,5.917685,47301471,2008,Wednesday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2
1543,0,2700000,0.677253,4635143,1994,Saturday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1544,0,48000000,8.338222,207515725,2000,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
1545,1,120000000,14.072511,649398328,2002,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
1546,0,4235000,0.518078,314195,2002,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1547,0,500000,2.317528,220151,2007,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1548,0,4000000,5.681582,2826523,1986,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1549,0,1500000,8.708789,173066,2007,Monday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1550,0,19000000,2.824367,4750000,1964,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
1551,1,18393790,5.79907,5765562,1990,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
1552,0,6000000,4.619068,24078196,1990,Thursday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
1553,1,11133333,0.418197,33053559,2005,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1554,0,50000000,9.645801,56714147,2002,Friday,FALSE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,5
1555,1,41420969,6.653254,19776159,2007,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4
1556,0,70000000,8.919469,309457509,1999,Friday,TRUE,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5
1557,1,6500000,0.877477,9816332,2011,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1558,0,1250000,12.74564,36144000,1972,Saturday,TRUE,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1559,0,10325386,3.631863,1200627,2015,Wednesday,FALSE,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2
1560,1,3000000,8.733192,7282851,1988,Friday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1561,0,60000000,7.094624,73174566,2008,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,5
1562,0,30000000,11.552956,35294470,2005,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1563,1,200000000,13.67812,586090727,2008,Thursday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
1564,0,130000000,12.204174,117831631,2014,Tuesday,FALSE,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,5
1565,0,15000000,9.747452,6405245,2009,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
1566,0,13084903,9.987072,27900000,1983,Friday,TRUE,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2
1567,0,4800000,1.907938,5405313,1999,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1568,0,9000000,1.494688,1046166,2005,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
1569,1,1500000,6.939994,14697005,1989,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1570,0,4000000,3.92107,530048,2008,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1571,0,17000000,12.494394,72070731,1964,Wednesday,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3
1572,0,3230939,1.937874,18000000,2009,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
1573,0,42569657,6.741159,6538177,2006,Friday,FALSE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4
1574,1,14000000,12.243528,38574362,2000,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1575,0,39216870,3.928278,3090862,2002,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4
1576,0,14818739,11.266569,50504655,1987,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1577,0,9000000,9.51953,18803648,2016,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
1578,0,16000000,6.493474,24377151,2007,Saturday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
1579,1,170000000,21.259,400062763,2010,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
1580,0,11000000,4.67525,1805884,2000,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
1581,0,1549000,4.331811,7096000,2005,Thursday,TRUE,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1582,0,12000000,8.960713,32726956,2012,Thursday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1583,0,6500000,2.12989,566736,1981,Friday,FALSE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2
1584,1,170000000,18.717704,714766572,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5
1585,1,50000000,9.35239,66002004,2005,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5
1586,0,3700000,13.505066,3338228,2006,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1587,1,40940671,7.65458,181466833,2004,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4
1588,0,19000000,14.9837,85241496,2016,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1589,0,125000000,33.704935,407778013,2017,Tuesday,TRUE,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5
1590,0,18378178,7.444848,17037887,1990,Friday,FALSE,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,3
